"","boot","cols","Accuracy","acc_teste","mean_acc_test"
"3826",957,2,1,0.47,0.5075
"3827",957,3,1,0.55,0.5075
"3828",957,4,1,0.45,0.5075
"3829",958,1,1,0.555,0.485
"3830",958,2,1,0.48,0.485
"3831",958,3,1,0.44,0.485
"3832",958,4,1,0.49,0.485
"3833",959,1,1,0.48,0.47
"3834",959,2,1,0.485,0.47
"3835",959,3,1,0.44,0.47
"3836",959,4,1,0.46,0.47
"3837",960,1,1,0.54,0.485
"3838",960,2,1,0.505,0.485
"3839",960,3,1,0.45,0.485
"3840",960,4,1,0.465,0.485
"3841",961,1,1,0.56,0.4775
"3842",961,2,1,0.485,0.4775
"3843",961,3,1,0.47,0.4775
"3844",961,4,1,0.455,0.4775
"3845",962,1,1,0.5,0.505
"3846",962,2,1,0.51,0.505
"3847",962,3,1,0.53,0.505
"3848",962,4,1,0.455,0.505
"3849",963,1,1,0.52,0.5125
"3850",963,2,1,0.42,0.5125
"3851",963,3,1,0.51,0.5125
"3852",963,4,1,0.515,0.5125
"3853",964,1,1,0.55,0.5175
"3854",964,2,1,0.475,0.5175
"3855",964,3,1,0.51,0.5175
"3856",964,4,1,0.525,0.5175
"3857",965,1,1,0.505,0.4825
"3858",965,2,1,0.44,0.4825
"3859",965,3,1,0.55,0.4825
"3860",965,4,1,0.46,0.4825
"3861",966,1,1,0.44,0.475
"3862",966,2,1,0.475,0.475
"3863",966,3,1,0.55,0.475
"3864",966,4,1,0.475,0.475
"3865",967,1,1,0.51,0.4975
"3866",967,2,1,0.485,0.4975
"3867",967,3,1,0.525,0.4975
"3868",967,4,1,0.485,0.4975
"3869",968,1,1,0.565,0.525
"3870",968,2,1,0.505,0.525
"3871",968,3,1,0.525,0.525
"3872",968,4,1,0.525,0.525
"3873",969,1,1,0.55,0.52
"3874",969,2,1,0.48,0.52
"3875",969,3,1,0.515,0.52
"3876",969,4,1,0.525,0.52
"3877",970,1,1,0.525,0.49
"3878",970,2,1,0.46,0.49
"3879",970,3,1,0.52,0.49
"3880",970,4,1,0.455,0.49
"3881",971,1,1,0.52,0.5125
"3882",971,2,1,0.445,0.5125
"3883",971,3,1,0.52,0.5125
"3884",971,4,1,0.505,0.5125
"3885",972,1,1,0.53,0.495
"3886",972,2,1,0.47,0.495
"3887",972,3,1,0.52,0.495
"3888",972,4,1,0.465,0.495
"3889",973,1,1,0.525,0.4475
"3890",973,2,1,0.455,0.4475
"3891",973,3,1,0.415,0.4475
"3892",973,4,1,0.44,0.4475
"3893",974,1,1,0.535,0.5225
"3894",974,2,1,0.525,0.5225
"3895",974,3,1,0.52,0.5225
"3896",974,4,1,0.485,0.5225
"3897",975,1,1,0.51,0.4875
"3898",975,2,1,0.47,0.4875
"3899",975,3,1,0.48,0.4875
"3900",975,4,1,0.495,0.4875
"3901",976,1,1,0.6,0.5
"3902",976,2,1,0.435,0.5
"3903",976,3,1,0.52,0.5
"3904",976,4,1,0.48,0.5
"3905",977,1,1,0.51,0.4675
"3906",977,2,1,0.49,0.4675
"3907",977,3,1,0.445,0.4675
"3908",977,4,1,0.435,0.4675
"3909",978,1,1,0.465,0.4825
"3910",978,2,1,0.505,0.4825
"3911",978,3,1,0.5,0.4825
"3912",978,4,1,0.445,0.4825
"3913",979,1,1,0.495,0.485
"3914",979,2,1,0.475,0.485
"3915",979,3,1,0.555,0.485
"3916",979,4,1,0.46,0.485
"3917",980,1,1,0.56,0.5475
"3918",980,2,1,0.445,0.5475
"3919",980,3,1,0.565,0.5475
"3920",980,4,1,0.535,0.5475
"3921",981,1,1,0.51,0.485
"3922",981,2,1,0.46,0.485
"3923",981,3,1,0.515,0.485
"3924",981,4,1,0.385,0.485
"3925",982,1,1,0.555,0.535
"3926",982,2,1,0.545,0.535
"3927",982,3,1,0.525,0.535
"3928",982,4,1,0.505,0.535
"3929",983,1,1,0.54,0.5025
"3930",983,2,1,0.485,0.5025
"3931",983,3,1,0.52,0.5025
"3932",983,4,1,0.465,0.5025
"3933",984,1,1,0.47,0.5175
"3934",984,2,1,0.5,0.5175
"3935",984,3,1,0.55,0.5175
"3936",984,4,1,0.535,0.5175
"3937",985,1,1,0.5,0.5075
"3938",985,2,1,0.515,0.5075
"3939",985,3,1,0.56,0.5075
"3940",985,4,1,0.49,0.5075
"3941",986,1,1,0.53,0.4625
"3942",986,2,1,0.405,0.4625
"3943",986,3,1,0.495,0.4625
"3944",986,4,1,0.43,0.4625
"3945",987,1,1,0.46,0.4525
"3946",987,2,1,0.44,0.4525
"3947",987,3,1,0.455,0.4525
"3948",987,4,1,0.45,0.4525
"3949",988,1,1,0.57,0.525
"3950",988,2,1,0.48,0.525
"3951",988,3,1,0.615,0.525
"3952",988,4,1,0.45,0.525
"3953",989,1,1,0.55,0.5125
"3954",989,2,1,0.455,0.5125
"3955",989,3,1,0.54,0.5125
"3956",989,4,1,0.485,0.5125
"3957",990,1,1,0.49,0.5025
"3958",990,2,1,0.52,0.5025
"3959",990,3,1,0.48,0.5025
"3960",990,4,1,0.515,0.5025
"3961",991,1,1,0.49,0.4925
"3962",991,2,1,0.495,0.4925
"3963",991,3,1,0.525,0.4925
"3964",991,4,1,0.445,0.4925
"3965",992,1,1,0.495,0.46
"3966",992,2,1,0.46,0.46
"3967",992,3,1,0.45,0.46
"3968",992,4,1,0.46,0.46
"3969",993,1,1,0.54,0.54
"3970",993,2,1,0.54,0.54
"3971",993,3,1,0.545,0.54
"3972",993,4,1,0.455,0.54
"3973",994,1,1,0.465,0.4775
"3974",994,2,1,0.47,0.4775
"3975",994,3,1,0.535,0.4775
"3976",994,4,1,0.485,0.4775
"3977",995,1,1,0.54,0.5125
"3978",995,2,1,0.51,0.5125
"3979",995,3,1,0.5,0.5125
"3980",995,4,1,0.515,0.5125
"3981",996,1,1,0.515,0.5025
"3982",996,2,1,0.535,0.5025
"3983",996,3,1,0.49,0.5025
"3984",996,4,1,0.45,0.5025
"3985",997,1,1,0.565,0.5325
"3986",997,2,1,0.53,0.5325
"3987",997,3,1,0.535,0.5325
"3988",997,4,1,0.505,0.5325
"3989",998,1,1,0.48,0.495
"3990",998,2,1,0.515,0.495
"3991",998,3,1,0.49,0.495
"3992",998,4,1,0.5,0.495
"3993",999,1,1,0.51,0.4925
"3994",999,2,1,0.475,0.4925
"3995",999,3,1,0.555,0.4925
"3996",999,4,1,0.44,0.4925
"3997",1000,1,1,0.51,0.5025
"3998",1000,2,1,0.42,0.5025
"3999",1000,3,1,0.575,0.5025
"4000",1000,4,1,0.495,0.5025
